country,year,iso_code,population,gdp,biofuel_cons_per_capita,biofuel_consumption,biofuel_electricity,biofuel_share_energy,electricity_generation,energy_per_capita,oil_consumption,renewables_share_energy,continent,gdp_per_capita,biofuel_consumption_lag1,biofuel_share_energy_lag1,gdp_per_capita_lag1,biofuel_cagr_5y,top80_consumer
Thailand,2018,THA,71376081.0,1125329902301.0,324.307,23.148,11.74,1.569,177.76,20712.488,658.427,6.379,Asia,15766.20467998236,21.177,1.481,15173.270913651248,0.08169713599644735,0
Thailand,2019,THA,71522264.0,1149130685920.0,361.428,25.85,12.59,1.751,186.51,20689.293,665.997,6.951,Asia,16066.754904738475,23.148,1.569,15766.20467998236,0.058590457358011605,0
Thailand,2020,THA,71641484.0,1078332670656.0,362.582,25.976,12.29,1.887,176.48,19257.477,600.125,6.97,Asia,15051.791370709183,25.85,1.751,16066.754904738475,0.06902378046333046,0
Thailand,2021,THA,71727338.0,1095187026392.0,324.663,23.287,13.41,1.683,176.36,19334.578,599.15,7.034,Asia,15268.75326659969,25.976,1.887,15051.791370709183,0.06294906745769735,0
Thailand,2022,THA,71735321.0,1124143758569.0,294.744,21.144,13.86,1.527,180.37,19347.238,643.53,7.248,Asia,15670.714829156477,23.287,1.683,15268.75326659969,0.01917748585381429,0
Thailand,2023,THA,71702436.0,,320.518,22.982,14.29,1.66,190.48,19360.342,639.625,7.608,Asia,,21.144,1.527,15670.714829156477,-0.017947432775541228,0
Thailand,2024,THA,71668010.0,,318.542,22.829,14.39,1.61,199.52,19825.014,659.746,7.403,Asia,,22.982,1.66,,-0.023245423892911066,0
Trinidad and Tobago,2000,TTO,1319781.0,24996996038.0,0.0,0.0,0.02,0.0,5.46,90199.227,17.416,0.054,North America,18940.260572019146,,,,,0
Trinidad and Tobago,2001,TTO,1325573.0,25814786793.0,0.0,0.0,0.03,0.0,5.64,95792.359,17.94,0.074,North America,19474.436181937923,0.0,0.0,18940.260572019146,,0
Trinidad and Tobago,2002,TTO,1332017.0,27665233734.0,0.0,0.0,0.03,0.0,5.64,106069.664,19.452,0.06,North America,20769.429920188708,0.0,0.0,19474.436181937923,,0
Trinidad and Tobago,2003,TTO,1338718.0,31435997895.0,0.0,0.0,0.01,0.0,6.44,115621.211,19.539,0.028,North America,23482.165695090378,0.0,0.0,20769.429920188708,,0
Trinidad and Tobago,2004,TTO,1345386.0,33689560531.0,0.0,0.0,0.02,0.0,6.43,126194.438,20.994,0.046,North America,25040.81396045447,0.0,0.0,23482.165695090378,,0
Trinidad and Tobago,2005,TTO,1352040.0,35495977662.0,0.0,0.0,0.02,0.0,7.05,138480.672,23.4,0.041,North America,26253.644612585427,0.0,0.0,25040.81396045447,,0
Trinidad and Tobago,2006,TTO,1358706.0,39852731106.0,0.0,0.0,0.03,0.0,7.17,159670.766,24.092,0.041,North America,29331.386706174846,0.0,0.0,26253.644612585427,,0
Trinidad and Tobago,2007,TTO,1365381.0,41413662308.0,0.0,0.0,0.02,0.0,7.68,162135.047,24.856,0.031,North America,30331.213271606972,0.0,0.0,29331.386706174846,,0
Trinidad and Tobago,2008,TTO,1372090.0,42494149374.0,0.0,0.0,0.02,0.0,7.73,158945.203,26.432,0.033,North America,30970.38049544855,0.0,0.0,30331.213271606972,,0
Trinidad and Tobago,2009,TTO,1379056.0,40299152132.0,0.0,0.0,0.02,0.0,7.84,156985.703,25.536,0.032,North America,29222.273883004025,0.0,0.0,30970.38049544855,,0
Trinidad and Tobago,2010,TTO,1386657.0,41285434067.0,0.0,0.0,0.0,0.0,8.48,168405.953,26.108,0.005,North America,29773.35712220109,0.0,0.0,29222.273883004025,,0
Trinidad and Tobago,2011,TTO,1394990.0,40819362692.0,0.0,0.0,0.0,0.0,8.76,165262.562,25.714,0.005,North America,29261.401653058445,0.0,0.0,29773.35712220109,,0
Trinidad and Tobago,2012,TTO,1403814.0,42669299120.0,0.0,0.0,0.0,0.0,9.12,160933.156,23.543,0.007,North America,30395.265412654382,0.0,0.0,29261.401653058445,,0
Trinidad and Tobago,2013,TTO,1412658.0,44309506041.0,0.0,0.0,0.0,0.0,9.5,161807.719,25.006,0.007,North America,31366.053242186008,0.0,0.0,30395.265412654382,,0
Trinidad and Tobago,2014,TTO,1421135.0,45781910542.0,0.0,0.0,0.0,0.0,9.41,161022.281,23.717,0.007,North America,32215.032732287924,0.0,0.0,31366.053242186008,,0
Trinidad and Tobago,2015,TTO,1429190.0,45435797433.0,0.0,0.0,0.0,0.0,9.57,155078.094,25.572,0.007,North America,31791.29257341571,0.0,0.0,32215.032732287924,,0
Trinidad and Tobago,2016,TTO,1437031.0,42362516644.0,0.0,0.0,0.0,0.0,9.42,136234.078,26.311,0.008,North America,29479.194703524143,0.0,0.0,31791.29257341571,,0
Trinidad and Tobago,2017,TTO,1445265.0,40368511597.0,0.0,0.0,0.0,0.0,9.32,143272.672,23.557,0.008,North America,27931.563828778806,0.0,0.0,29479.194703524143,,0
Trinidad and Tobago,2018,TTO,1470522.0,40016907555.0,0.0,0.0,0.0,0.0,9.23,131952.172,20.275,0.008,North America,27212.722798434843,0.0,0.0,27931.563828778806,,0
Trinidad and Tobago,2019,TTO,1484898.0,40060922958.0,0.0,0.0,0.0,0.0,9.2,131459.0,20.454,0.008,North America,26978.905593515516,0.0,0.0,27212.722798434843,,0
Trinidad and Tobago,2020,TTO,1481026.0,36985045051.0,0.0,0.0,0.0,0.0,9.23,114341.891,17.47,0.009,North America,24972.583230139106,0.0,0.0,26978.905593515516,,0
Trinidad and Tobago,2021,TTO,1487715.0,36605213818.0,0.0,0.0,0.0,0.0,9.27,116369.273,17.052,0.009,North America,24604.99075293319,0.0,0.0,24972.583230139106,,0
Trinidad and Tobago,2022,TTO,1495923.0,37513383973.0,0.0,0.0,0.0,0.0,9.5,115685.422,18.34,0.009,North America,25077.082157972036,0.0,0.0,24604.99075293319,,0
Trinidad and Tobago,2023,TTO,1502938.0,,0.0,0.0,0.0,0.0,9.52,109068.18,18.708,0.009,North America,,0.0,0.0,25077.082157972036,,0
Trinidad and Tobago,2024,TTO,1507778.0,,0.0,0.0,0.0,0.0,9.55,105988.438,19.086,0.011,North America,,0.0,0.0,,,0
Tunisia,2000,TUN,9764940.0,71818861344.0,0.0,0.0,0.0,,10.59,9104.677,,,Africa,7354.7672944227,,,,,0
Tunisia,2001,TUN,9869679.0,75444595962.0,0.0,0.0,0.0,,11.38,10003.666,,,Africa,7644.077984907108,0.0,,7354.7672944227,,0
Tunisia,2002,TUN,9971521.0,76877531228.0,0.0,0.0,0.0,,11.84,9796.658,,,Africa,7709.709604783463,0.0,,7644.077984907108,,0
Tunisia,2003,TUN,10071638.0,81240064067.0,0.0,0.0,0.0,,11.28,9540.336,,,Africa,8066.221608342158,0.0,,7709.709604783463,,0
Tunisia,2004,TUN,10166170.0,86232298416.0,0.0,0.0,0.0,,11.93,9638.208,,,Africa,8482.27979819342,0.0,,8066.221608342158,,0
Tunisia,2005,TUN,10255474.0,89804282207.0,0.0,0.0,0.0,,12.66,10374.793,,,Africa,8756.716872082168,0.0,,8482.27979819342,,0
Tunisia,2006,TUN,10346408.0,95016289901.0,0.0,0.0,0.0,,13.07,9707.503,,,Africa,9183.505029088356,0.0,,8756.716872082168,,0
Tunisia,2007,TUN,10441705.0,101101822575.0,0.0,0.0,0.0,,13.74,8575.337,,,Africa,9682.501332397344,0.0,,9183.505029088356,,0
Tunisia,2008,TUN,10542637.0,105766317552.0,0.0,0.0,0.0,,14.37,9829.796,,,Africa,10032.245021051185,0.0,,9682.501332397344,,0
Tunisia,2009,TUN,10650682.0,109299724050.0,0.0,0.0,0.0,,15.26,8095.156,,,Africa,10262.227719314125,0.0,,10032.245021051185,,0
Tunisia,2010,TUN,10765984.0,112484995734.0,0.0,0.0,0.0,,15.89,8215.607,,,Africa,10448.185296764328,0.0,,10262.227719314125,,0
Tunisia,2011,TUN,10886041.0,110760053250.0,0.0,0.0,0.0,,16.3,7754.171,,,Africa,10174.502672734743,0.0,,10448.185296764328,,0
Tunisia,2012,TUN,11009649.0,115430801370.0,0.0,0.0,0.0,,17.84,8405.116,,,Africa,10484.512391811946,0.0,,10174.502672734743,,0
Tunisia,2013,TUN,11141365.0,118235775346.0,0.0,0.0,0.0,,18.14,8780.315,,,Africa,10612.324014696584,0.0,,10484.512391811946,,0
Tunisia,2014,TUN,11274295.0,121889250523.0,0.0,0.0,0.0,,18.97,9543.288,,,Africa,10811.252545990681,0.0,,10612.324014696584,,0
Tunisia,2015,TUN,11402270.0,123069138453.0,0.0,0.0,0.0,,19.48,9753.874,,,Africa,10793.389250824617,0.0,,10811.252545990681,,0
Tunisia,2016,TUN,11528676.0,124443824545.0,0.0,0.0,0.0,,19.63,9623.396,,,Africa,10794.285878534534,0.0,,10793.389250824617,,0
Tunisia,2017,TUN,11650504.0,127228891219.0,0.0,0.0,0.0,,20.58,10090.97,,,Africa,10920.46242969403,0.0,,10794.285878534534,,0
Tunisia,2018,TUN,11765515.0,130568635947.0,0.0,0.0,0.0,,20.92,10194.451,,,Africa,11097.57082006185,0.0,,10920.46242969403,,0
Tunisia,2019,TUN,11875084.0,132642060864.0,0.0,0.0,0.0,,22.02,10254.706,,,Africa,11169.778745480875,0.0,,11097.57082006185,,0
Tunisia,2020,TUN,11974058.0,120945694784.0,0.0,0.0,0.0,,21.38,9381.091,,,Africa,10100.643807137063,0.0,,11169.778745480875,,0
Tunisia,2021,TUN,12048625.0,126273349199.0,0.0,0.0,0.0,,21.9,10189.536,,,Africa,10480.312002323917,0.0,,10100.643807137063,,0
Tunisia,2022,TUN,12119338.0,129457959410.0,0.0,0.0,0.0,,21.41,10087.191,,,Africa,10681.93323843266,0.0,,10480.312002323917,,0
Tunisia,2023,TUN,12200434.0,,0.0,0.0,0.0,,21.28,9892.207,,,Africa,,0.0,,10681.93323843266,,0
Tunisia,2024,TUN,12277103.0,,0.0,0.0,0.0,,21.37,,,,Africa,,0.0,,,,0
Turkey,2000,TUR,65425957.0,785054993224.0,0.0,0.0,0.17,0.0,124.38,13198.735,370.699,10.096,Asia,11999.136569358856,,,,,0
Turkey,2001,TUR,66245125.0,732284634333.0,0.0,0.0,0.18,0.0,122.24,11841.918,344.843,8.632,Asia,11054.166390855176,0.0,0.0,11999.136569358856,,0
Turkey,2002,TUR,67048792.0,796073298321.0,0.0,0.0,0.13,0.0,128.46,12814.346,369.482,10.918,Asia,11873.04460788794,0.0,0.0,11054.166390855176,,0
Turkey,2003,TUR,67831735.0,848549642280.0,0.0,0.0,0.08,0.0,139.54,13406.965,363.709,10.734,Asia,12509.62609580899,0.0,0.0,11873.04460788794,,0
Turkey,2004,TUR,68592621.0,931152861082.0,0.0,0.0,0.08,0.0,149.75,14197.467,371.833,13.0,Asia,13575.117082666953,0.0,0.0,12509.62609580899,,0
Turkey,2005,TUR,69329557.0,1017383777200.0,0.0,0.0,0.03,0.0,161.63,14367.83,367.382,10.807,Asia,14674.60375089372,0.0,0.0,13575.117082666953,,0
Turkey,2006,TUR,70045351.0,1096826103018.0,3.228,0.226,0.06,0.021,176.25,15776.228,381.827,10.874,Asia,15658.799440065623,0.0,0.0,14674.60375089372,,0
Turkey,2007,TUR,70750593.0,1158406990670.0,2.034,0.144,0.09,0.012,191.52,16589.539,388.9,8.326,Asia,16373.106451136035,0.226,0.021,15658.799440065623,,0
Turkey,2008,TUR,71562343.0,1179868355277.0,2.476,0.177,0.14,0.015,198.37,16442.74,382.559,7.784,Asia,16487.279563736476,0.144,0.012,16373.106451136035,,0
Turkey,2009,TUR,72464846.0,1122756788420.0,1.066,0.077,0.25,0.007,194.81,16459.547,389.527,8.472,Asia,15493.813212823223,0.177,0.015,16487.279563736476,,0
Turkey,2010,TUR,73346766.0,1240496805446.0,0.981,0.072,0.33,0.006,211.18,17085.506,374.554,11.71,Asia,16912.767571047374,0.077,0.007,15493.813212823223,,0
Turkey,2011,TUR,74215203.0,1364782716000.0,2.464,0.183,0.34,0.014,229.39,18015.533,364.079,11.392,Asia,18389.53018830926,0.072,0.006,16912.767571047374,-0.20449152378059166,0
Turkey,2012,TUR,75197196.0,1430132002360.0,11.179,0.841,0.59,0.06,239.49,18897.527,383.572,12.031,Asia,19018.421941690485,0.183,0.014,18389.53018830926,0.049102011019389824,0
Turkey,2013,TUR,76403032.0,1551491738617.0,56.912,4.348,0.88,0.31,240.15,18483.398,412.151,13.033,Asia,20306.677601708267,0.841,0.06,19018.421941690485,0.3657290457127116,0
Turkey,2014,TUR,78036154.0,1628131977724.0,20.525,1.602,1.08,0.111,251.95,18636.939,423.302,9.501,Asia,20863.816247581857,4.348,0.31,20306.677601708267,1.2405764248333027,0
Turkey,2015,TUR,80014222.0,1727192876718.0,15.061,1.205,1.24,0.076,261.77,19859.234,498.664,13.673,Asia,21586.07349475947,1.602,0.111,20863.816247581857,0.859798970899464,0
Turkey,2016,TUR,81652087.0,1784590365590.0,14.62,1.194,1.63,0.072,274.4,20443.309,533.831,13.986,Asia,21856.028806587638,1.205,0.076,21586.07349475947,0.4578310349253225,0
Turkey,2017,TUR,83083667.0,1918472081554.0,15.277,1.269,2.1,0.071,297.29,21512.551,578.778,12.632,Asia,23090.845058078623,1.194,0.072,21856.028806587638,0.07260956680793851,0
Turkey,2018,TUR,84415966.0,1975637604336.0,19.243,1.624,2.5,0.091,300.15,21179.322,579.382,14.13,Asia,23403.601213732483,1.269,0.071,23090.845058078623,-0.21831024985639647,0
Turkey,2019,TUR,85357670.0,1991116616493.0,21.198,1.809,3.4,0.099,300.18,21663.299,576.531,18.384,Asia,23326.74517114865,1.624,0.091,23403.601213732483,0.002731602665021704,0
Turkey,2020,TUR,86091691.0,2029749392174.0,13.494,1.162,4.34,0.064,302.0,21161.5,547.577,18.103,Asia,23576.60035013135,1.809,0.099,23326.74517114865,0.08465170679267153,0
Turkey,2021,TUR,86686254.0,2260196231771.0,14.845,1.287,6.15,0.066,327.88,22505.564,581.605,15.696,Asia,26073.294524539037,1.162,0.064,23576.60035013135,-0.005418537785403688,0
Turkey,2022,TUR,87058469.0,2385996374127.0,17.977,1.565,7.62,0.08,320.56,22617.557,606.453,18.036,Asia,27406.826716961907,1.287,0.066,26073.294524539037,0.0028209193024293366,0
Turkey,2023,TUR,87270502.0,,18.281,1.595,8.21,0.082,319.79,22476.043,645.445,18.326,Asia,,1.565,0.08,27406.826716961907,-0.007373961498021164,0
Turkey,2024,TUR,87473800.0,,18.815,1.646,8.68,0.079,341.23,23927.826,658.292,19.786,Asia,,1.595,0.082,,-0.024865719653779483,0
Turkmenistan,2000,TKM,4582675.0,18299208667.0,0.0,0.0,0.0,0.0,9.85,28428.357,58.659,0.007,Asia,3993.1281766653756,,,,,0
Turkmenistan,2001,TKM,4675416.0,22282743473.0,0.0,0.0,0.0,0.0,10.61,32493.838,46.712,0.006,Asia,4765.938148177616,0.0,0.0,3993.1281766653756,,0
Turkmenistan,2002,TKM,4769473.0,26092440396.0,0.0,0.0,0.0,0.0,10.7,27329.037,55.357,0.007,Asia,5470.71770738612,0.0,0.0,4765.938148177616,,0
Turkmenistan,2003,TKM,4863871.0,30907677346.0,0.0,0.0,0.0,0.0,10.8,34533.0,51.781,0.005,Asia,6354.542985617834,0.0,0.0,5470.71770738612,,0
Turkmenistan,2004,TKM,4958091.0,35857575608.0,0.0,0.0,0.0,0.0,11.92,37745.398,72.599,0.005,Asia,7232.1334174786225,0.0,0.0,6354.542985617834,,0
Turkmenistan,2005,TKM,5052260.0,41000508021.0,0.0,0.0,0.0,0.0,12.82,34686.0,58.771,0.005,Asia,8115.280690423691,0.0,0.0,7232.1334174786225,,0
Turkmenistan,2006,TKM,5147103.0,46019998793.0,0.0,0.0,0.0,0.0,13.65,34979.223,60.105,0.005,Asia,8940.951598015426,0.0,0.0,8115.280690423691,,0
Turkmenistan,2007,TKM,5244047.0,51693703669.0,0.0,0.0,0.0,0.0,14.88,31647.539,54.302,0.005,Asia,9857.597323021704,0.0,0.0,8940.951598015426,,0
Turkmenistan,2008,TKM,5345033.0,60001295021.0,0.0,0.0,0.0,0.0,15.04,28982.496,75.979,0.005,Asia,11225.617320042738,0.0,0.0,9857.597323021704,,0
Turkmenistan,2009,TKM,5451597.0,64409212896.0,0.0,0.0,0.0,0.0,15.98,41572.953,55.498,0.004,Asia,11814.742156472681,0.0,0.0,11225.617320042738,,0
Turkmenistan,2010,TKM,5564356.0,71115148352.0,0.0,0.0,0.0,0.0,16.66,44347.527,64.037,0.003,Asia,12780.481398386444,0.0,0.0,11814.742156472681,,0
Turkmenistan,2011,TKM,5683413.0,82520290491.0,0.0,0.0,0.0,0.0,17.22,46974.797,59.615,0.004,Asia,14519.495678213074,0.0,0.0,12780.481398386444,,0
Turkmenistan,2012,TKM,5808548.0,87581261691.0,0.0,0.0,0.0,0.0,17.75,54328.891,86.176,0.003,Asia,15077.995686873897,0.0,0.0,14519.495678213074,,0
Turkmenistan,2013,TKM,5939348.0,87286119372.0,0.0,0.0,0.0,0.0,18.87,45064.047,74.325,0.005,Asia,14696.246014208968,0.0,0.0,15077.995686873897,,0
Turkmenistan,2014,TKM,6075286.0,90639646545.0,0.0,0.0,0.0,0.0,20.4,46697.828,84.056,0.006,Asia,14919.404048632443,0.0,0.0,14696.246014208968,,0
Turkmenistan,2015,TKM,6215773.0,93346148579.0,0.0,0.0,0.0,0.0,22.53,51843.594,68.362,0.007,Asia,15017.625093290892,0.0,0.0,14919.404048632443,,0
Turkmenistan,2016,TKM,6360041.0,92434154525.0,0.0,0.0,0.0,0.0,22.53,54821.168,97.488,0.007,Asia,14533.578403818467,0.0,0.0,15017.625093290892,,0
Turkmenistan,2017,TKM,6507065.0,96785037864.0,0.0,0.0,0.0,0.0,23.89,49726.68,75.959,0.008,Asia,14873.839106263731,0.0,0.0,14533.578403818467,,0
Turkmenistan,2018,TKM,6655523.0,97638670425.0,0.0,0.0,0.0,0.0,25.36,54902.934,81.458,0.007,Asia,14670.322741728936,0.0,0.0,14873.839106263731,,0
Turkmenistan,2019,TKM,6803943.0,94329707021.0,0.0,0.0,0.0,0.0,22.5,51540.266,73.18,0.007,Asia,13863.976670733426,0.0,0.0,14670.322741728936,,0
Turkmenistan,2020,TKM,6949915.0,91559235694.0,0.0,0.0,0.0,0.0,25.76,63923.27,101.702,0.006,Asia,13174.151870058842,0.0,0.0,13863.976670733426,,0
Turkmenistan,2021,TKM,7092042.0,95789282239.0,0.0,0.0,0.0,0.0,28.4,62717.742,86.914,0.006,Asia,13506.586994126656,0.0,0.0,13174.151870058842,,0
Turkmenistan,2022,TKM,7230197.0,97502944727.0,0.0,0.0,0.0,0.0,32.6,65250.055,96.38,0.005,Asia,13485.517023533384,0.0,0.0,13506.586994126656,,0
Turkmenistan,2023,TKM,7364437.0,,0.0,0.0,0.0,0.0,32.6,59537.512,85.467,0.006,Asia,,0.0,0.0,13485.517023533384,,0
Turkmenistan,2024,TKM,7494494.0,,0.0,0.0,0.0,0.0,33.01,49524.949,85.907,0.007,Asia,,0.0,0.0,,,0
Ukraine,2000,UKR,49556654.0,253196030608.0,0.0,0.0,0.0,0.0,171.84,31992.809,142.378,1.985,Europe,5109.223689880273,,,,,0
Ukraine,2001,UKR,49106854.0,281110336028.0,0.0,0.0,0.0,0.0,173.3,31826.52,157.055,2.138,Europe,5724.462333262074,0.0,0.0,5109.223689880273,,0
Ukraine,2002,UKR,48677280.0,301087057315.0,0.0,0.0,0.0,0.0,174.03,31908.885,159.518,1.709,Europe,6185.371436427837,0.0,0.0,5724.462333262074,,0
Ukraine,2003,UKR,48315133.0,335257370240.0,0.0,0.0,0.0,0.0,180.58,32948.844,165.028,1.593,Europe,6938.972314119471,0.0,0.0,6185.371436427837,,0
Ukraine,2004,UKR,47979502.0,381078098070.0,0.0,0.0,0.0,0.0,182.44,33053.113,165.99,2.023,Europe,7942.518829603525,0.0,0.0,6938.972314119471,,0
Ukraine,2005,UKR,47585558.0,399366244154.0,0.0,0.0,0.0,0.0,186.39,33739.07,170.23,2.086,Europe,8392.593487166841,0.0,0.0,7942.518829603525,,0
Ukraine,2006,UKR,47278691.0,436786761547.0,0.0,0.0,0.0,0.0,193.61,34358.633,174.579,2.136,Europe,9238.554458857585,0.0,0.0,8392.593487166841,,0
Ukraine,2007,UKR,47062802.0,480580682697.0,0.0,0.0,0.28,0.0,196.25,34377.082,180.38,1.736,Europe,10211.476203584309,0.0,0.0,9238.554458857585,,0
Ukraine,2008,UKR,46819168.0,499592169886.0,0.0,0.0,0.26,0.0,192.58,33363.531,172.895,2.014,Europe,10670.67594806469,0.0,0.0,10211.476203584309,,0
Ukraine,2009,UKR,46623731.0,431074416655.0,0.0,0.0,0.14,0.0,173.61,28538.205,168.18,2.408,Europe,9245.815540909844,0.0,0.0,10670.67594806469,,0
Ukraine,2010,UKR,46455997.0,439429783004.0,0.0,0.0,0.19,0.0,188.82,30715.402,161.756,2.464,Europe,9459.053973246984,0.0,0.0,9245.815540909844,,0
Ukraine,2011,UKR,46307854.0,471221167316.0,0.0,0.0,0.13,0.0,194.95,31846.529,161.096,1.981,Europe,10175.836852988265,0.0,0.0,9459.053973246984,,0
Ukraine,2012,UKR,46210051.0,472276721174.0,0.0,0.0,0.13,0.0,198.88,31226.742,159.763,2.021,Europe,10220.216402141603,0.0,0.0,10175.836852988265,,0
Ukraine,2013,UKR,46126760.0,472286166147.0,10.652,0.491,0.1,0.036,194.37,29691.408,151.433,2.878,Europe,10238.87578808917,0.0,0.0,10220.216402141603,,0
Ukraine,2014,UKR,45972379.0,441233307180.0,10.364,0.476,0.13,0.04,182.82,26284.715,133.587,2.199,Europe,9597.791473441042,0.491,0.036,10238.87578808917,,0
Ukraine,2015,UKR,45784904.0,398045419167.0,8.618,0.395,0.14,0.04,163.68,21915.693,119.474,1.85,Europe,8693.813558438389,0.476,0.04,9597.791473441042,,0
Ukraine,2016,UKR,45616831.0,407666198456.0,9.465,0.432,0.14,0.041,164.58,23017.719,125.162,2.277,Europe,8936.749649619458,0.395,0.04,8693.813558438389,,0
Ukraine,2017,UKR,45436037.0,417287091525.0,11.469,0.521,0.21,0.054,156.04,21466.02,125.789,2.87,Europe,9184.055632426745,0.432,0.041,8936.749649619458,,0
Ukraine,2018,UKR,45208903.0,431842093109.0,9.221,0.417,0.3,0.041,159.86,22384.719,130.707,3.282,Europe,9552.147131484257,0.521,0.054,9184.055632426745,0.011931805567384934,0
Ukraine,2019,UKR,44957451.0,445656664440.0,22.023,0.99,0.41,0.104,154.14,21301.547,128.969,3.22,Europe,9912.854366231752,0.417,0.041,9552.147131484257,-0.026119162727105016,0
Ukraine,2020,UKR,44680008.0,428931213784.0,12.863,0.575,0.76,0.063,147.79,20556.209,121.784,4.707,Europe,9600.070210014286,0.99,0.104,9912.854366231752,0.20173198332308218,0
Ukraine,2021,UKR,44298642.0,443313281092.0,14.054,0.623,0.91,0.067,156.44,21105.271,123.14,5.89,Europe,10007.378580408853,0.575,0.063,9600.070210014286,0.05885579931953644,0
Ukraine,2022,UKR,41048768.0,309166674673.0,13.476,0.553,0.78,0.09,111.51,15074.283,107.295,7.503,Europe,7531.691929779719,0.623,0.067,10007.378580408853,0.03640634869596093,0
Ukraine,2023,UKR,37732833.0,,14.883,0.562,,0.096,,15586.688,109.061,8.777,Europe,,0.553,0.09,7531.691929779719,0.05807831871273583,0
Ukraine,2024,UKR,37860221.0,,15.007,0.568,,0.095,,15875.597,110.54,8.299,Europe,,0.562,0.096,,-0.10706422273393179,0
United Arab Emirates,2000,ARE,3493583.0,160530689682.0,0.0,0.0,0.0,0.0,39.94,153361.734,229.339,0.0,Asia,45950.157669647466,,,,,0
United Arab Emirates,2001,ARE,3723596.0,177271829556.0,0.0,0.0,0.0,0.0,43.17,145441.672,226.621,0.0,Asia,47607.69684895998,0.0,0.0,45950.157669647466,,0
United Arab Emirates,2002,ARE,3956829.0,195394872658.0,0.0,0.0,0.0,0.0,46.85,149537.203,235.307,0.0,Asia,49381.68231631946,0.0,0.0,47607.69684895998,,0
United Arab Emirates,2003,ARE,4192465.0,224547226340.0,0.0,0.0,0.0,0.0,49.45,150545.172,260.535,0.0,Asia,53559.71399641977,0.0,0.0,49381.68231631946,,0
United Arab Emirates,2004,ARE,4428964.0,252047957126.0,0.0,0.0,0.0,0.0,52.41,152420.609,281.556,0.0,Asia,56909.01012652169,0.0,0.0,53559.71399641977,,0
United Arab Emirates,2005,ARE,4664797.0,262413275144.0,0.0,0.0,0.0,0.0,60.7,151045.812,292.919,0.0,Asia,56253.95384708059,0.0,0.0,56909.01012652169,,0
United Arab Emirates,2006,ARE,5009106.0,307378573765.0,0.0,0.0,0.0,0.0,62.44,147989.078,315.258,0.0,Asia,61363.95871139481,0.0,0.0,56253.95384708059,,0
United Arab Emirates,2007,ARE,5624640.0,367816178792.0,0.0,0.0,0.0,0.0,78.76,145495.719,337.402,0.0,Asia,65393.728094953636,0.0,0.0,61363.95871139481,,0
United Arab Emirates,2008,ARE,6302669.0,464692468324.0,0.0,0.0,0.0,0.0,80.46,148889.391,354.688,0.0,Asia,73729.47370772605,0.0,0.0,65393.728094953636,,0
United Arab Emirates,2009,ARE,6707063.0,480551549339.0,0.0,0.0,0.0,0.0,85.7,138000.094,346.492,0.002,Asia,71648.58140425995,0.0,0.0,73729.47370772605,,0
United Arab Emirates,2010,ARE,6938372.0,490048925162.0,0.0,0.0,0.0,0.0,93.95,140161.359,372.071,0.005,Asia,70628.80531081355,0.0,0.0,71648.58140425995,,0
United Arab Emirates,2011,ARE,7199436.0,551070287560.0,0.0,0.0,0.0,0.0,99.13,141807.125,399.339,0.005,Asia,76543.53584919707,0.0,0.0,70628.80531081355,,0
United Arab Emirates,2012,ARE,7497122.0,577394943300.0,0.0,0.0,0.0,0.0,106.21,143268.297,418.649,0.006,Asia,77015.545872136,0.0,0.0,76543.53584919707,,0
United Arab Emirates,2013,ARE,7831851.0,606587973942.0,0.0,0.0,0.0,0.0,109.99,144520.031,464.931,0.02,Asia,77451.41907602685,0.0,0.0,77015.545872136,,0
United Arab Emirates,2014,ARE,8236880.0,631858461256.0,0.0,0.0,0.0,0.0,116.54,137818.312,472.738,0.07,Asia,76710.8979681627,0.0,0.0,77451.41907602685,,0
United Arab Emirates,2015,ARE,8674633.0,674742705535.0,0.0,0.0,0.0,0.0,127.38,140994.875,489.717,0.062,Asia,77783.42963154752,0.0,0.0,76710.8979681627,,0
United Arab Emirates,2016,ARE,9030873.0,712265114847.0,0.0,0.0,0.0,0.0,129.61,140575.797,531.905,0.063,Asia,78870.01786505025,0.0,0.0,77783.42963154752,,0
United Arab Emirates,2017,ARE,9234330.0,717500233045.0,0.0,0.0,0.0,0.0,134.57,131237.281,528.577,0.154,Asia,77699.21943930961,0.0,0.0,78870.01786505025,,0
United Arab Emirates,2018,ARE,9346870.0,726928170282.0,0.0,0.0,0.0,0.0,136.01,121187.641,526.057,0.263,Asia,77772.36339887042,0.0,0.0,77699.21943930961,,0
United Arab Emirates,2019,ARE,9377855.0,734982504070.0,0.0,0.0,0.0,0.0,138.45,129769.297,516.472,0.744,Asia,78374.26619093599,0.0,0.0,77772.36339887042,,0
United Arab Emirates,2020,ARE,9448529.0,698549476819.0,0.0,0.0,0.0,0.0,137.31,125363.312,465.21,1.082,Asia,73932.08792807854,0.0,0.0,78374.26619093599,,0
United Arab Emirates,2021,ARE,9789055.0,725904671328.0,0.0,0.0,0.0,0.0,149.05,126734.023,514.362,1.243,Asia,74154.72395731763,0.0,0.0,73932.08792807854,,0
United Arab Emirates,2022,ARE,10242085.0,779701520404.0,0.0,0.0,0.01,0.0,155.42,132096.891,590.302,1.411,Asia,76127.22608765696,0.0,0.0,74154.72395731763,,0
